hour_of_day,day_of_week,is_weekend,is_peak_hour,stop_count,distance_km,weather,congestion_index,passenger_load,actual_travel_time_minutes
6,2,0,0,11,29.2,0,0.384,0.605,112.5
10,0,0,0,8,5.2,2,0.377,0.46,25.2
22,2,0,0,14,19.8,1,0.356,0.234,83.4
17,3,0,1,9,29.2,4,0.833,0.648,147.7
11,6,1,0,14,13.3,0,0.112,0.377,53.7
13,1,0,0,8,2.3,2,0.494,0.486,13.6
18,2,0,1,6,21.0,0,0.474,0.601,75.9
12,5,1,0,6,25.4,1,0.115,0.141,85.2
13,4,0,0,14,2.8,2,0.451,0.48,23.8
21,6,1,0,8,10.7,0,0.244,0.349,38.6
12,2,0,0,9,5.7,1,0.413,0.066,31.5
15,4,0,0,12,7.9,0,0.291,0.532,34.0
13,6,1,0,9,24.2,1,0.194,0.125,75.4
14,0,0,0,8,26.2,1,0.263,0.398,90.0
21,0,0,0,7,22.1,1,0.324,0.311,87.3
7,5,1,1,5,20.6,0,0.431,0.713,61.3
9,4,0,1,12,11.9,0,0.584,0.569,57.4
6,4,0,0,14,28.6,2,0.354,0.272,118.8
11,1,0,0,9,2.2,0,0.354,0.0,16.4
17,5,1,1,6,3.6,3,0.87,0.357,22.0
8,6,1,1,7,26.3,2,0.806,1.0,117.6
6,4,0,0,5,13.1,4,0.412,0.331,56.5
12,6,1,0,10,3.2,4,0.389,0.309,21.4
22,4,0,0,3,10.0,4,0.389,0.475,52.9
5,5,1,0,4,6.8,0,0.077,0.499,29.4
19,0,0,1,5,14.9,0,0.714,1.0,59.5
19,0,0,1,4,14.8,1,0.599,0.642,64.5
5,1,0,0,5,18.6,4,0.264,0.422,78.5
17,3,0,1,14,11.4,2,0.717,0.777,61.5
20,2,0,0,8,23.2,2,0.433,0.336,94.8
22,4,0,0,10,17.5,0,0.422,0.175,64.5
13,5,1,0,14,21.3,1,0.142,0.617,80.6
20,1,0,0,12,17.5,0,0.295,0.429,64.3
9,2,0,1,13,4.2,1,0.546,1.0,29.5
15,4,0,0,6,19.0,0,0.241,0.349,63.8
9,1,0,1,12,22.7,3,0.864,0.629,104.7
14,3,0,0,8,21.9,0,0.282,0.101,76.1
13,2,0,0,13,24.1,2,0.545,0.448,117.3
5,0,0,0,11,14.1,4,0.324,0.375,65.9
11,0,0,0,11,21.4,1,0.334,0.478,76.4
11,3,0,0,12,16.6,0,0.496,0.281,72.3
10,1,0,0,7,20.0,4,0.488,0.42,106.6
8,4,0,1,10,15.1,0,0.593,0.864,59.6
22,4,0,0,7,17.6,1,0.323,0.439,66.7
7,2,0,1,13,25.8,0,0.78,0.703,117.3
8,3,0,1,12,12.4,1,0.767,0.525,58.8
8,2,0,1,10,19.9,3,0.836,0.977,105.0
10,5,1,0,13,12.6,0,0.327,0.389,51.9
6,3,0,0,13,4.9,0,0.145,0.349,30.9
15,3,0,0,11,26.8,0,0.307,0.499,104.0
10,2,0,0,7,10.5,0,0.192,0.449,34.8
12,2,0,0,5,20.3,0,0.109,0.598,65.7
7,3,0,1,4,15.3,0,0.773,0.87,56.2
10,2,0,0,14,11.4,1,0.452,0.268,67.2
9,5,1,1,12,22.0,1,0.58,0.384,95.4
17,4,0,1,11,6.2,1,0.794,0.504,39.4
6,1,0,0,3,18.5,3,0.651,0.593,87.0
5,3,0,0,10,21.7,4,0.45,0.491,107.4
6,5,1,0,7,8.4,1,0.232,0.493,37.9
8,5,1,1,4,29.5,1,0.582,0.774,135.2
7,0,0,1,8,10.7,0,0.774,0.494,45.9
8,4,0,1,3,17.6,1,0.738,0.493,81.1
22,1,0,0,11,24.1,0,0.552,0.271,108.2
17,3,0,1,4,16.3,0,0.737,0.483,76.1
11,3,0,0,4,19.6,4,0.313,0.722,79.6
22,5,1,0,14,9.3,0,0.309,0.374,37.8
5,4,0,0,6,23.3,1,0.358,0.498,84.3
21,0,0,0,11,16.1,2,0.492,0.636,66.9
12,1,0,0,14,21.6,2,0.374,0.428,108.1
11,5,1,0,3,2.4,0,0.143,0.416,10.4
18,6,1,1,4,27.6,4,0.64,0.759,143.9
7,0,0,1,7,25.7,4,0.677,0.704,125.7
7,5,1,1,6,4.4,0,0.533,1.0,22.3
21,0,0,0,5,5.3,1,0.32,0.391,23.6
22,4,0,0,12,19.0,3,0.433,0.464,99.5
8,3,0,1,14,17.1,0,0.578,0.648,79.2
7,4,0,1,14,9.7,0,0.503,0.704,55.7
16,0,0,0,7,19.6,0,0.159,0.316,78.1
22,5,1,0,13,7.7,1,0.094,0.971,38.2
16,0,0,0,4,9.2,4,0.399,0.138,40.7
20,2,0,0,8,17.6,2,0.408,0.576,73.0
20,5,1,0,9,16.9,2,0.197,0.456,67.3
15,4,0,0,10,22.4,0,0.554,0.282,81.7
6,1,0,0,14,11.9,2,0.505,0.427,72.3
10,1,0,0,11,19.3,0,0.376,0.541,66.2
19,1,0,1,3,14.9,4,0.801,0.659,72.9
10,4,0,0,4,9.7,4,0.422,0.537,38.9
15,6,1,0,12,16.2,2,0.476,0.286,70.2
17,5,1,1,14,16.1,1,0.645,0.556,75.2
19,2,0,1,4,10.0,0,0.5,0.649,36.5
14,1,0,0,5,11.6,3,0.308,0.548,53.6
8,0,0,1,5,12.3,1,0.699,0.68,58.8
6,1,0,0,13,5.1,1,0.342,0.322,24.7
10,1,0,0,12,26.6,0,0.339,0.51,97.2
15,1,0,0,4,12.4,2,0.511,0.318,55.2
22,3,0,0,13,13.7,1,0.457,0.3,61.7
18,6,1,1,9,25.4,0,0.514,0.687,94.6
18,0,0,1,3,24.5,0,0.743,0.757,99.4
8,3,0,1,3,17.2,1,0.612,0.853,73.1
10,3,0,0,12,15.3,4,0.376,0.397,68.4
14,2,0,0,8,15.7,1,0.316,0.703,63.6
13,1,0,0,7,11.0,0,0.309,0.368,46.5
12,2,0,0,12,29.6,4,0.471,0.438,156.7
15,6,1,0,9,17.8,4,0.352,0.397,76.9
17,1,0,1,5,13.1,1,0.514,0.464,49.1
17,5,1,1,10,22.0,2,0.688,0.629,105.4
6,0,0,0,12,13.6,0,0.399,0.282,64.3
13,3,0,0,10,29.6,0,0.171,0.554,93.3
10,0,0,0,8,7.1,4,0.464,0.135,43.2
8,4,0,1,7,24.0,0,0.713,0.952,92.1
10,1,0,0,14,13.9,1,0.16,0.25,63.0
17,1,0,1,12,19.3,1,0.645,0.633,84.5
10,4,0,0,5,19.8,0,0.185,0.421,67.3
14,1,0,0,4,21.6,2,0.661,0.656,88.0
6,0,0,0,13,4.1,0,0.326,0.231,20.6
5,0,0,0,13,19.7,0,0.252,0.244,82.1
22,5,1,0,8,5.9,0,0.157,0.396,26.5
15,6,1,0,7,12.3,4,0.317,0.438,68.8
14,0,0,0,9,15.8,4,0.48,0.484,81.0
6,6,1,0,11,29.8,0,0.371,0.359,132.6
21,0,0,0,7,27.3,1,0.344,0.209,106.7
15,3,0,0,7,15.5,0,0.183,0.474,52.6
21,0,0,0,9,5.8,1,0.074,0.403,22.1
13,0,0,0,4,15.8,0,0.083,0.415,56.6
17,6,1,1,4,17.8,1,0.402,0.732,74.8
9,3,0,1,7,5.4,2,0.879,0.921,25.3
12,6,1,0,5,16.4,1,0.212,0.421,58.8
5,4,0,0,11,3.1,4,0.598,0.34,29.5
21,1,0,0,11,24.6,0,0.348,0.371,84.5
13,2,0,0,8,14.5,0,0.251,0.615,62.9
15,5,1,0,13,7.7,0,0.518,0.525,33.9
17,6,1,1,14,9.5,0,0.666,0.394,60.1
14,4,0,0,11,6.8,0,0.229,0.491,31.5
10,1,0,0,12,18.1,2,0.566,0.479,83.1
16,3,0,0,14,6.0,0,0.253,0.403,32.6
17,6,1,1,6,23.5,0,0.545,0.758,89.3
21,3,0,0,7,27.2,1,0.198,0.251,95.2
22,3,0,0,3,16.8,4,0.516,0.514,64.9
13,4,0,0,11,3.0,1,0.339,0.478,21.6
10,0,0,0,14,10.2,4,0.499,0.301,63.6
11,2,0,0,12,10.5,1,0.361,0.607,47.5
17,5,1,1,5,19.0,1,0.609,0.558,79.1
18,6,1,1,11,18.5,0,0.516,0.526,69.2
16,3,0,0,5,2.5,0,0.336,0.421,11.7
14,6,1,0,4,15.0,0,0.329,0.353,54.0
12,1,0,0,4,29.7,0,0.409,0.333,100.6
18,4,0,1,3,19.8,0,0.455,0.869,76.3
5,0,0,0,12,9.5,0,0.315,0.315,46.3
6,4,0,0,11,15.7,2,0.339,0.335,71.4
11,0,0,0,12,16.6,0,0.291,0.665,61.9
20,2,0,0,3,7.6,1,0.184,0.536,25.0
11,1,0,0,9,13.6,2,0.48,0.658,66.8
15,0,0,0,11,29.9,0,0.428,0.376,107.7
21,5,1,0,6,13.9,0,0.329,0.613,48.5
15,3,0,0,8,13.4,0,0.171,0.56,47.2
22,5,1,0,8,25.9,0,0.091,0.345,81.0
19,1,0,1,8,4.7,1,0.587,0.653,23.0
7,4,0,1,14,10.4,2,0.702,0.705,56.9
18,3,0,1,13,5.9,2,0.833,0.716,38.1
8,3,0,1,4,18.6,1,0.698,0.837,70.9
13,0,0,0,9,2.3,1,0.179,0.217,19.7
20,1,0,0,10,21.7,0,0.306,0.378,88.6
7,2,0,1,5,20.9,4,0.81,0.774,102.3
5,5,1,0,9,9.6,1,0.407,0.645,51.5
11,6,1,0,5,28.5,1,0.103,0.537,101.1
13,5,1,0,7,27.7,0,0.185,0.52,78.8
5,5,1,0,9,10.1,0,0.223,0.571,34.5
20,2,0,0,7,16.6,0,0.26,0.205,56.9
18,2,0,1,8,2.0,0,0.549,0.677,17.2
17,5,1,1,8,6.4,0,0.448,0.802,28.4
15,0,0,0,11,10.5,0,0.21,0.701,43.4
17,0,0,1,11,3.3,0,0.645,0.835,21.1
22,4,0,0,6,23.2,2,0.329,0.737,108.7
22,1,0,0,6,5.4,1,0.283,0.369,26.5
16,4,0,0,11,16.2,3,0.575,0.488,80.3
18,3,0,1,5,27.7,0,0.671,0.61,123.1
7,6,1,1,5,12.6,0,0.512,0.626,50.4
20,0,0,0,10,6.4,0,0.136,0.349,24.6
6,2,0,0,9,6.3,2,0.461,0.614,34.9
13,6,1,0,3,8.6,4,0.423,0.378,44.0
8,2,0,1,9,12.1,0,0.637,0.859,56.8
15,2,0,0,6,23.0,4,0.489,0.674,108.0
20,5,1,0,13,16.1,0,0.224,0.574,58.9
18,1,0,1,3,15.6,1,0.612,0.756,72.4
21,5,1,0,6,21.7,4,0.37,0.464,89.2
14,6,1,0,10,23.7,4,0.292,0.469,105.2
9,0,0,1,11,27.6,2,0.945,0.398,152.8
13,0,0,0,9,23.4,1,0.431,0.326,90.7
19,1,0,1,13,20.6,0,0.763,0.628,87.7
12,3,0,0,5,2.9,2,0.463,0.308,16.8
7,0,0,1,4,16.0,0,0.578,0.603,65.0
14,0,0,0,6,15.5,1,0.236,0.414,54.5
20,4,0,0,12,23.8,0,0.416,0.401,103.4
8,3,0,1,13,13.9,4,0.7,0.594,77.9
13,0,0,0,4,21.4,2,0.557,0.334,91.8
7,5,1,1,5,2.4,2,0.964,0.716,15.6
18,5,1,1,14,6.8,2,0.607,0.668,34.2
14,4,0,0,11,27.6,1,0.304,0.379,95.0
21,2,0,0,14,6.9,2,0.449,0.372,48.3
9,3,0,1,9,8.8,3,0.86,0.853,41.6
15,4,0,0,8,5.7,1,0.282,0.47,24.2
6,4,0,0,13,29.6,1,0.154,0.389,95.8
15,1,0,0,3,18.4,2,0.506,0.521,67.7
14,4,0,0,5,25.1,0,0.362,0.555,87.7
8,5,1,1,13,14.7,2,0.745,0.632,79.8
19,4,0,1,8,13.9,0,0.687,0.659,56.3
9,4,0,1,4,6.7,1,0.552,0.842,26.4
16,1,0,0,6,25.6,2,0.45,0.403,106.8
7,1,0,1,8,19.5,0,0.679,0.835,79.6
22,1,0,0,9,16.1,2,0.381,0.305,62.7
12,5,1,0,10,2.1,1,0.213,0.618,21.9
19,5,1,1,14,10.4,1,0.527,0.95,47.9
13,1,0,0,10,6.9,0,0.123,0.139,29.2
5,2,0,0,4,3.6,0,0.399,0.608,16.9
9,3,0,1,11,8.4,2,0.904,0.558,44.7
11,5,1,0,13,6.4,1,0.085,0.436,34.0
6,1,0,0,3,27.5,1,0.156,0.333,73.9
22,6,1,0,8,8.1,2,0.23,0.495,35.1
13,1,0,0,8,26.2,0,0.251,0.364,94.0
8,3,0,1,9,21.0,3,0.812,0.66,100.5
9,2,0,1,12,4.9,1,0.814,0.618,35.5
18,2,0,1,9,10.3,3,0.932,0.729,62.4
5,1,0,0,7,20.3,0,0.301,0.56,63.2
22,5,1,0,10,5.7,4,0.537,0.189,35.8
14,1,0,0,5,5.9,0,0.367,0.576,20.5
6,6,1,0,12,27.0,2,0.239,0.302,100.8
14,3,0,0,14,21.1,1,0.455,0.495,86.8
11,4,0,0,7,26.9,0,0.44,0.608,101.0
12,2,0,0,4,12.7,0,0.277,0.393,38.8
9,2,0,1,11,24.5,1,0.635,0.704,99.7
20,6,1,0,8,6.1,1,0.102,0.17,28.8
10,0,0,0,6,24.0,4,0.397,0.242,103.0
14,4,0,0,3,18.5,0,0.193,0.443,53.5
22,3,0,0,11,6.2,1,0.402,0.436,37.8
8,6,1,1,5,4.6,0,0.573,0.888,20.6
20,1,0,0,4,5.0,1,0.258,0.29,21.7
22,2,0,0,13,10.7,1,0.322,0.568,48.0
9,6,1,1,14,24.7,4,0.834,0.666,130.9
17,0,0,1,14,25.6,4,0.887,0.69,137.2
14,6,1,0,9,9.2,1,0.214,0.354,43.9
17,4,0,1,7,8.0,2,0.844,0.784,38.4
21,3,0,0,9,25.4,0,0.339,0.465,90.4
10,6,1,0,9,12.6,3,0.362,0.424,60.4
20,6,1,0,6,24.1,1,0.0,0.371,74.4
16,1,0,0,8,23.8,0,0.296,0.384,92.1
14,1,0,0,5,3.0,0,0.181,0.234,15.1
16,4,0,0,6,2.2,0,0.343,0.513,11.1
10,4,0,0,12,18.6,1,0.277,0.378,62.1
5,1,0,0,3,18.3,0,0.427,0.133,68.9
19,6,1,1,12,6.1,0,0.474,0.884,42.9
11,3,0,0,13,27.4,0,0.347,0.117,109.5
16,0,0,0,5,16.4,1,0.345,0.449,59.1
18,5,1,1,6,17.3,2,0.691,0.605,88.2
14,3,0,0,6,3.3,0,0.127,0.196,12.5
5,6,1,0,5,27.2,0,0.272,0.401,89.5
19,1,0,1,8,23.9,0,0.84,0.747,102.3
10,3,0,0,7,15.8,0,0.126,0.43,49.0
20,5,1,0,10,23.6,1,0.125,0.431,105.8
18,5,1,1,12,17.1,0,0.506,0.823,79.8
16,5,1,0,13,20.0,3,0.39,0.443,84.8
9,5,1,1,3,7.2,0,0.521,1.0,31.4
12,3,0,0,10,23.0,0,0.077,0.628,74.0
22,0,0,0,11,17.4,1,0.207,0.193,61.6
5,2,0,0,3,8.3,1,0.187,0.34,29.7
16,3,0,0,11,26.5,4,0.436,0.487,134.4
15,6,1,0,4,11.5,0,0.26,0.597,38.3
5,4,0,0,6,21.8,0,0.563,0.492,90.2
21,0,0,0,10,6.5,1,0.325,0.279,36.1
14,5,1,0,7,25.4,1,0.306,0.448,93.0
5,3,0,0,11,5.5,0,0.238,0.507,31.3
22,6,1,0,14,26.3,1,0.311,0.427,118.6
13,6,1,0,7,20.9,2,0.458,0.37,81.8
11,3,0,0,10,16.1,3,0.516,0.381,75.7
10,1,0,0,12,5.3,0,0.382,0.293,30.1
11,6,1,0,4,13.3,0,0.159,0.536,47.0
10,0,0,0,3,13.7,1,0.416,0.501,44.6
19,2,0,1,4,8.2,2,0.636,0.463,34.9
14,0,0,0,10,14.9,0,0.226,0.562,52.7
7,3,0,1,14,5.0,1,0.347,0.614,36.7
11,3,0,0,8,12.9,2,0.438,0.495,51.7
7,2,0,1,3,12.1,1,0.765,0.558,50.0
15,5,1,0,14,21.9,1,0.03,0.434,69.2
6,6,1,0,13,25.1,0,0.267,0.092,106.1
16,5,1,0,3,6.7,0,0.231,0.242,27.6
19,5,1,1,11,8.8,0,0.477,0.617,35.3
8,3,0,1,9,26.1,4,0.904,0.598,141.5
6,2,0,0,9,5.3,0,0.243,0.201,32.8
8,2,0,1,8,22.6,1,0.506,0.64,99.2
5,3,0,0,13,23.6,0,0.17,0.449,80.6
14,0,0,0,9,24.7,1,0.149,0.361,78.5
14,4,0,0,3,6.5,3,0.38,0.357,26.4
22,6,1,0,10,29.9,2,0.291,0.34,110.8
19,0,0,1,4,26.4,1,0.584,0.556,99.9
13,5,1,0,7,9.8,2,0.41,0.647,47.2
20,2,0,0,6,25.1,0,0.442,0.502,90.9
18,5,1,1,14,29.9,0,0.7,0.836,123.4
15,1,0,0,12,22.0,1,0.403,0.481,91.2
10,4,0,0,5,17.9,2,0.514,0.465,82.9
13,6,1,0,9,26.9,0,0.235,0.072,80.8
18,2,0,1,8,18.5,3,0.896,0.641,94.0
7,4,0,1,4,18.1,0,0.618,0.856,68.0
7,4,0,1,3,5.7,0,0.688,0.949,27.5
10,2,0,0,10,20.1,1,0.35,0.638,78.5
12,5,1,0,5,29.8,1,0.211,0.513,114.5
7,4,0,1,9,29.8,1,0.629,0.526,123.6
14,5,1,0,4,20.1,4,0.471,0.466,111.0
19,4,0,1,7,6.4,2,0.803,0.85,32.7
21,6,1,0,10,20.4,1,0.152,0.341,72.2
6,2,0,0,3,6.2,0,0.322,0.166,26.5
11,6,1,0,12,15.1,1,0.213,0.421,54.3
16,3,0,0,11,5.0,1,0.398,0.462,27.4
12,2,0,0,8,13.1,0,0.256,0.2,53.9
16,0,0,0,10,12.7,0,0.153,0.403,58.5
11,5,1,0,12,29.7,1,0.214,0.295,105.7
8,6,1,1,7,12.5,2,0.542,0.614,52.4
21,1,0,0,7,3.6,0,0.331,0.492,21.8
13,5,1,0,9,5.3,2,0.232,0.58,29.0
8,5,1,1,4,4.8,2,0.798,0.414,24.4
14,5,1,0,7,25.8,0,0.259,0.498,89.8
18,0,0,1,14,7.8,0,0.76,0.823,46.9
20,5,1,0,6,20.2,2,0.184,0.185,83.4
12,3,0,0,8,18.4,4,0.587,0.499,87.8
5,3,0,0,9,15.1,1,0.301,0.44,60.9
17,5,1,1,8,21.9,0,0.42,0.899,84.6
17,6,1,1,8,4.3,0,0.389,0.889,20.2
19,4,0,1,12,18.8,0,0.744,0.565,91.4
10,5,1,0,4,15.9,4,0.302,0.261,76.3
18,0,0,1,9,26.3,1,0.7,0.891,130.8
21,1,0,0,12,28.6,2,0.366,0.46,124.9
21,5,1,0,8,16.7,0,0.377,0.502,64.7
13,0,0,0,14,22.3,1,0.461,0.554,101.0
18,6,1,1,4,29.3,2,1.0,0.809,136.8
19,5,1,1,10,5.0,0,0.807,0.569,32.1
7,6,1,1,10,6.9,2,0.457,0.765,42.5
9,3,0,1,4,5.8,3,0.739,0.695,28.8
19,2,0,1,12,14.5,0,0.735,0.584,78.5
17,6,1,1,4,24.9,1,0.851,0.92,111.0
20,2,0,0,11,13.3,1,0.205,0.771,47.6
15,4,0,0,3,12.4,2,0.432,0.596,45.7
20,0,0,0,11,29.4,2,0.499,0.605,148.9
7,3,0,1,4,27.5,1,0.682,0.562,122.9
18,1,0,1,12,15.9,0,0.613,0.815,68.5
20,3,0,0,12,29.5,0,0.283,0.457,104.5
15,6,1,0,3,28.7,0,0.0,0.365,77.6
20,0,0,0,11,14.1,1,0.221,0.517,52.2
9,6,1,1,12,12.9,0,0.719,0.56,68.1
14,4,0,0,7,14.0,0,0.421,0.597,51.1
22,1,0,0,8,6.4,0,0.262,0.512,27.8
11,5,1,0,8,29.3,4,0.369,0.36,129.3
14,5,1,0,10,8.5,1,0.111,0.271,39.3
7,4,0,1,14,15.7,4,0.523,0.718,74.9
18,3,0,1,13,16.9,1,0.807,0.691,82.6
8,1,0,1,9,6.5,2,0.777,0.702,39.2
6,1,0,0,14,9.4,0,0.318,0.426,54.7
14,3,0,0,10,20.3,0,0.183,0.25,64.3
6,4,0,0,7,7.1,1,0.299,0.541,27.8
7,0,0,1,3,29.5,0,0.53,0.465,109.6
15,1,0,0,13,9.4,4,0.399,0.346,50.5
18,2,0,1,3,11.4,1,0.885,0.59,51.0
19,2,0,1,4,2.7,0,0.575,0.704,17.0
12,3,0,0,7,24.8,0,0.286,0.377,92.5
7,0,0,1,12,8.7,4,0.863,0.619,54.6
7,0,0,1,6,23.8,2,0.756,0.495,95.1
7,5,1,1,13,2.8,0,0.552,0.637,25.3
15,0,0,0,5,3.7,2,0.179,0.458,16.9
17,3,0,1,5,3.9,3,0.719,0.716,19.8
6,1,0,0,14,3.6,2,0.36,0.439,25.4
9,2,0,1,7,19.9,3,0.686,0.56,84.8
21,6,1,0,9,26.1,1,0.251,0.314,106.3
12,2,0,0,7,15.2,0,0.345,0.159,53.4
7,3,0,1,3,10.7,1,0.731,0.777,49.6
7,1,0,1,13,22.8,1,0.626,0.59,116.8
12,3,0,0,9,10.2,0,0.303,0.204,36.6
21,3,0,0,12,11.4,1,0.392,0.159,59.9
5,2,0,0,12,29.3,3,0.509,0.533,134.8
6,1,0,0,7,13.6,1,0.371,0.425,54.1
13,1,0,0,11,5.3,3,0.198,0.307,23.8
7,4,0,1,6,16.3,0,0.408,0.784,55.2
5,2,0,0,3,26.2,0,0.308,0.285,83.6
16,0,0,0,5,5.2,0,0.209,0.424,19.0
7,6,1,1,9,11.5,3,0.401,0.478,54.0
6,1,0,0,5,12.7,1,0.013,0.663,42.3
21,5,1,0,3,2.6,0,0.385,0.182,9.9
8,1,0,1,14,3.2,2,0.993,0.756,22.7
15,0,0,0,8,29.9,2,0.35,0.585,136.7
5,5,1,0,3,26.9,4,0.442,0.35,112.9
10,5,1,0,8,16.8,1,0.193,0.283,71.3
5,5,1,0,10,21.6,0,0.142,0.517,65.1
15,6,1,0,14,8.5,1,0.153,0.42,50.0
9,5,1,1,12,18.6,0,0.453,0.752,82.8
20,4,0,0,13,23.6,1,0.341,0.448,119.5
9,5,1,1,11,26.0,0,0.718,0.544,111.2
10,3,0,0,9,28.0,4,0.436,0.145,127.1
14,5,1,0,7,10.6,0,0.364,0.355,50.7
8,2,0,1,7,13.9,1,0.838,0.914,76.3
9,2,0,1,7,19.7,2,0.599,0.605,86.0
22,3,0,0,11,21.2,1,0.378,0.127,82.8
16,6,1,0,4,6.6,1,0.161,0.187,26.1
19,4,0,1,4,4.5,0,0.902,0.948,24.0
22,4,0,0,12,17.0,4,0.636,0.096,86.3
12,1,0,0,14,13.6,4,0.532,0.531,79.6
20,1,0,0,7,6.9,1,0.452,0.455,29.0
7,3,0,1,3,25.5,0,0.706,0.709,98.6
11,1,0,0,12,7.1,0,0.553,0.457,35.3
16,4,0,0,4,19.0,0,0.269,0.245,66.9
11,3,0,0,10,8.3,1,0.154,0.386,38.5
20,3,0,0,13,3.1,1,0.348,0.202,21.5
5,1,0,0,13,11.3,1,0.343,0.238,57.1
7,1,0,1,9,21.5,2,0.94,0.782,111.9
13,6,1,0,14,14.5,0,0.285,0.24,49.1
8,1,0,1,8,11.7,2,0.655,0.742,66.0
17,0,0,1,3,12.0,0,0.777,0.693,52.3
12,5,1,0,6,2.8,1,0.06,0.141,12.8
10,4,0,0,12,29.1,4,0.61,0.436,144.8
19,4,0,1,3,11.7,4,0.836,0.802,64.9
5,0,0,0,10,17.5,4,0.296,0.534,84.7
5,4,0,0,4,15.4,4,0.414,0.247,79.9
19,4,0,1,6,26.4,0,0.293,0.535,88.7
18,3,0,1,12,23.5,0,0.669,0.669,96.3
5,2,0,0,5,11.2,1,0.19,0.442,39.4
12,3,0,0,11,15.4,1,0.205,0.351,64.1
11,0,0,0,3,11.2,1,0.316,0.695,43.8
10,6,1,0,3,20.4,4,0.415,0.031,86.8
6,1,0,0,11,6.2,0,0.466,0.419,32.3
22,5,1,0,10,9.9,0,0.277,0.353,45.6
17,0,0,1,5,8.0,1,0.516,0.682,33.4
18,5,1,1,11,13.5,2,0.598,0.804,64.4
14,3,0,0,4,7.0,0,0.32,0.395,30.4
13,3,0,0,6,20.3,0,0.335,0.583,68.5
11,4,0,0,12,17.5,0,0.108,0.405,71.4
14,5,1,0,5,8.2,4,0.345,0.433,36.5
11,2,0,0,8,27.4,0,0.455,0.284,94.4
14,5,1,0,5,12.2,0,0.191,0.391,42.9
8,3,0,1,7,24.2,3,0.794,0.925,128.1
21,6,1,0,5,13.6,3,0.463,0.64,63.4
14,6,1,0,13,3.4,4,0.329,0.312,28.8
12,4,0,0,10,23.9,0,0.376,0.552,96.8
19,2,0,1,4,4.6,0,0.858,0.804,21.9
19,2,0,1,10,26.0,1,0.497,0.445,110.2
20,0,0,0,5,29.8,0,0.28,0.473,112.0
6,4,0,0,6,3.0,0,0.279,0.652,13.7
20,1,0,0,8,4.6,2,0.585,0.375,28.5
19,2,0,1,4,15.8,1,0.491,0.851,69.1
15,6,1,0,12,12.2,0,0.26,0.377,48.0
21,5,1,0,14,12.3,0,0.177,0.416,62.7
19,3,0,1,13,12.3,1,0.881,0.701,65.6
16,5,1,0,7,10.5,1,0.277,0.457,47.5
12,6,1,0,7,16.8,0,0.189,0.527,51.3
20,5,1,0,9,16.8,0,0.287,0.358,66.4
6,5,1,0,5,15.1,0,0.216,0.413,42.0
22,2,0,0,3,26.1,0,0.264,0.51,92.4
15,2,0,0,4,15.5,4,0.538,0.367,83.5
5,2,0,0,6,29.4,0,0.276,0.316,92.0
16,2,0,0,3,21.5,0,0.297,0.502,66.5
16,4,0,0,9,29.6,3,0.488,0.227,139.6
18,5,1,1,13,14.6,0,0.545,0.618,69.7
20,4,0,0,11,10.9,2,0.375,0.162,55.4
18,4,0,1,14,24.7,0,0.985,0.828,124.6
20,0,0,0,12,8.3,1,0.246,0.39,34.0
12,5,1,0,7,16.3,0,0.331,0.292,65.7
15,6,1,0,10,6.7,1,0.298,0.277,30.1
7,0,0,1,6,10.1,0,0.548,0.447,39.9
19,0,0,1,10,9.9,2,0.744,0.883,51.4
21,2,0,0,6,3.2,2,0.418,0.168,20.5
22,4,0,0,3,4.7,0,0.139,0.331,17.1
6,6,1,0,14,19.7,1,0.208,0.402,77.8
21,0,0,0,6,19.3,2,0.428,0.398,75.0
16,0,0,0,8,24.3,0,0.427,0.526,88.6
16,6,1,0,8,7.6,3,0.329,0.346,33.6
14,5,1,0,11,3.2,0,0.257,0.271,23.1
8,4,0,1,10,7.7,2,0.943,0.549,48.8
16,2,0,0,4,12.6,0,0.418,0.555,46.1
17,3,0,1,6,24.6,4,0.862,0.723,139.5
18,3,0,1,5,11.3,3,0.87,0.687,52.9
18,2,0,1,9,20.5,0,0.535,0.394,81.5
15,1,0,0,9,7.6,2,0.438,0.528,32.0
8,2,0,1,13,18.8,0,0.484,0.553,77.4
22,6,1,0,7,6.6,2,0.36,0.466,36.4
21,3,0,0,8,2.8,1,0.327,0.363,21.4
6,4,0,0,12,25.7,0,0.213,0.368,101.8
20,2,0,0,6,7.2,2,0.291,0.619,26.3
22,3,0,0,11,11.9,1,0.517,0.478,64.1
13,6,1,0,3,17.0,3,0.39,0.042,63.2
15,2,0,0,4,15.0,0,0.266,0.105,59.3
6,5,1,0,8,21.3,2,0.375,0.177,95.7
14,1,0,0,6,25.1,4,0.312,0.53,121.2
11,3,0,0,14,19.3,0,0.184,0.258,75.2
18,0,0,1,14,29.1,1,0.819,0.572,144.5
6,1,0,0,7,4.4,4,0.443,0.514,24.7
5,3,0,0,9,19.4,0,0.339,0.386,64.1
19,3,0,1,11,29.1,1,0.4,1.0,111.1
15,4,0,0,4,6.5,0,0.341,0.635,26.8
9,0,0,1,11,22.6,1,0.579,0.467,102.5
22,6,1,0,7,29.7,4,0.305,0.413,126.5
12,3,0,0,13,26.8,1,0.331,0.423,92.1
22,2,0,0,3,6.8,0,0.272,0.416,25.8
14,4,0,0,3,28.5,0,0.159,0.431,96.6
